CREATED_AT	SAMPLE	PROJECT	LIBRARIES	MACHINE_NAME2012-10-26 10:31:55.0	NA12878	C262	3	SL-XAX2012-10-26 10:31:55.0	NA12878	C262	3	SL-XBE2012-10-26 10:31:55.0	NA12878	C263	3	SL-XAX2012-10-26 10:31:55.0	NA12878	C263	3	SL-XBE2012-10-26 10:31:55.0	NA12878	C321	5	SL-HAG2012-10-26 10:31:55.0	NA12878	C321	5	SL-HAR2012-10-26 10:31:55.0	NA12878	C321	5	SL-HBD2012-10-26 10:31:55.0	NA12878	C321	5	SL-HBM2012-10-26 10:31:55.0	NA12878	C321	5	SL-XAN2012-10-26 10:31:55.0	NA12878	C321	5	SL-XAW2012-10-26 10:31:55.0	NA12878	C321	5	SL-XAX2012-10-26 10:31:55.0	NA12878	C321	5	SL-XBG2012-10-26 10:31:55.0	NA12878	C321	5	SL-XBJ2012-10-26 10:31:55.0	NA12878	C321	5	SL-XBP2012-10-26 10:31:55.0	NA12878	C321	5	SL-XBT2012-10-26 10:31:55.0	NA12878	C321	5	SL-XBX2012-10-26 10:31:55.0	NA12878	C321	5	SL-XBY2012-10-26 10:31:55.0	NA12878	C321	5	SL-XCC2012-10-26 10:31:55.0	NA12878	C321	5	SL-XCQ2012-10-26 10:31:55.0	NA12878	C321	5	SL-XCR2012-10-26 10:31:55.0	NA12878	C321	5	SL-XCS2012-10-26 10:31:55.0	NA12878	C321	5	SL-XCT2012-10-26 10:31:55.0	NA12878	C321	5	SL-XCU2012-10-26 10:31:55.0	NA12878	C321	5	SL-XDC2012-10-26 10:31:55.0	NA12878	C321	5	SL-XDD2012-10-26 10:31:55.0	NA12878	C321	5	SL-XDF2012-10-26 10:31:55.0	NA12878	C321	5	SL-XDG2012-10-26 10:31:55.0	NA12878	C321	5	SL-XDK2012-10-26 10:31:55.0	NA12878	C321	5	SL-XDN2012-10-26 10:31:55.0	NA12878	C321	5	SL-XDS2012-10-26 10:31:55.0	NA12878	C321	5	SL-XDW2012-10-26 10:31:55.0	NA12878	C321	5	SL-XDX2012-10-26 10:31:55.0	NA12878	C321	5	SL-XEA2012-10-26 10:31:55.0	NA12878	C321	5	SL-XEC2012-10-26 10:31:55.0	NA12878	C321	5	SL-XED2012-10-26 10:31:55.0	NA12878	C321	5	SL-XEF2012-10-26 10:31:55.0	NA12878	C321	5	SL-XEG2012-10-26 10:31:55.0	NA12878	C350	8	SL-XCL2012-10-26 10:31:55.0	NA12878	C350	8	SL-XCQ2012-10-26 10:31:55.0	NA12878	C350	8	SL-XDB2012-10-26 10:31:55.0	NA12878	C350	8	SL-XDJ2012-10-26 10:31:55.0	NA12878	C350	8	SL-XDM2012-10-26 10:31:55.0	NA12878	C428	2	SL-HAF2012-10-26 10:31:55.0	NA12878	C428	2	SL-HAN2012-10-26 10:31:55.0	NA12878	C428	2	SL-HAS2012-10-26 10:31:55.0	NA12878	C496	4	SL-HAQ2012-10-26 10:31:55.0	NA12878	C497	2	SL-HAQ2012-10-26 10:31:55.0	NA12878	C498	2	SL-HAQ2012-10-26 10:31:55.0	NA12878	C527	4	SL-HAA2012-10-26 10:31:55.0	NA12878	C578	20	SL-HAY2012-10-26 10:31:55.0	NA12878	C599	20	SL-HAM2012-10-26 10:31:55.0	NA12878	C605	4	SL-HAS2012-10-26 10:31:55.0	NA12878	C631	2	SL-HBG2012-10-26 10:31:55.0	NA12878	C632	8	SL-HAY2012-10-26 10:31:55.0	NA12878	C638	16	SL-HBL2012-10-26 10:31:55.0	NA12878	C639	8	SL-HBL2012-10-26 10:31:55.0	NA12878	C761	6	SL-HAA2012-10-26 10:31:55.0	NA12878	C761	6	SL-MAA2012-10-26 10:31:55.0	NA12878	C761	6	SL-MAC2012-10-26 10:31:55.0	NA12878	D1181	2	SL-HAA2012-10-26 10:31:55.0	NA12878	D1181	2	SL-HAF2012-10-26 10:31:55.0	NA12878	D1181	2	SL-HAR2012-10-26 10:31:55.0	NA12878	D1283	2	SL-HAD2012-10-26 10:31:55.0	NA12878	D1283	2	SL-HAG2012-10-26 10:31:55.0	NA12878	D1283	2	SL-HAR2012-10-26 10:31:55.0	NA12878	D451	5	SL-HAB2012-10-26 10:31:55.0	NA12878	D451	5	SL-HAE2012-10-26 10:31:55.0	NA12878	D451	5	SL-HAJ2012-10-26 10:31:55.0	NA12878	D451	5	SL-HAQ2012-10-26 10:31:55.0	NA12878	D451	5	SL-HAT2012-10-26 10:31:55.0	NA12878	D451	5	SL-HAU2012-10-26 10:31:55.0	NA12878	D451	5	SL-HAW2012-10-26 10:31:55.0	NA12878	D451	5	SL-HAZ2012-10-26 10:31:55.0	NA12878	D451	5	SL-HBA2012-10-26 10:31:55.0	NA12878	D451	5	SL-HBF2012-10-26 10:31:55.0	NA12878	D451	5	SL-HBM2012-10-26 10:31:55.0	NA12878	D451	5	SL-XAJ2012-10-26 10:31:55.0	NA12878	D451	5	SL-XAK2012-10-26 10:31:55.0	NA12878	D451	5	SL-XAL2012-10-26 10:31:55.0	NA12878	D451	5	SL-XAM2012-10-26 10:31:55.0	NA12878	D451	5	SL-XAN2012-10-26 10:31:55.0	NA12878	D451	5	SL-XAP2012-10-26 10:31:55.0	NA12878	D451	5	SL-XAQ2012-10-26 10:31:55.0	NA12878	D451	5	SL-XAS2012-10-26 10:31:55.0	NA12878	D451	5	SL-XAT2012-10-26 10:31:55.0	NA12878	D451	5	SL-XAV2012-10-26 10:31:55.0	NA12878	D451	5	SL-XAW2012-10-26 10:31:55.0	NA12878	D451	5	SL-XAY2012-10-26 10:31:55.0	NA12878	D451	5	SL-XAZ2012-10-26 10:31:55.0	NA12878	D451	5	SL-XBA2012-10-26 10:31:55.0	NA12878	D451	5	SL-XBB2012-10-26 10:31:55.0	NA12878	D451	5	SL-XBD2012-10-26 10:31:55.0	NA12878	D451	5	SL-XBE2012-10-26 10:31:55.0	NA12878	D451	5	SL-XBF2012-10-26 10:31:55.0	NA12878	D451	5	SL-XBG2012-10-26 10:31:55.0	NA12878	D451	5	SL-XBH2012-10-26 10:31:55.0	NA12878	D451	5	SL-XBN2012-10-26 10:31:55.0	NA12878	D451	5	SL-XBP2012-10-26 10:31:55.0	NA12878	D451	5	SL-XBQ2012-10-26 10:31:55.0	NA12878	D451	5	SL-XBR2012-10-26 10:31:55.0	NA12878	D451	5	SL-XBW2012-10-26 10:31:55.0	NA12878	D451	5	SL-XCA2012-10-26 10:31:55.0	NA12878	D451	5	SL-XCF2012-10-26 10:31:55.0	NA12878	D451	5	SL-XCQ2012-10-26 10:31:55.0	NA12878	D451	5	SL-XCV2012-10-26 10:31:55.0	NA12878	D451	5	SL-XCW2012-10-26 10:31:55.0	NA12878	D451	5	SL-XDC2012-10-26 10:31:55.0	NA12878	D451	5	SL-XDF2012-10-26 10:31:55.0	NA12878	D451	5	SL-XDH2012-10-26 10:31:55.0	NA12878	D451	5	SL-XDQ2012-10-26 10:31:55.0	NA12878	D451	5	SL-XDR2012-10-26 10:31:55.0	NA12878	D451	5	SL-XDV2012-10-26 10:31:55.0	NA12878	D451	5	SL-XDW2012-10-26 10:31:55.0	NA12878	D451	5	SL-XDX2012-10-26 10:31:55.0	NA12878	D451	5	SL-XEA
2014-04-02 19:37:13.0	NA12878	C322	4	SL-XDG
2014-04-02 19:37:13.0	NA12878	C322	4	SL-XDS
2014-04-02 19:37:13.0	NA12878	C322	4	SL-XDW
2014-04-02 19:37:13.0	NA12878	C322	4	SL-XDX
2014-04-02 19:37:13.0	NA12878	C322	4	SL-XEC
2014-04-02 19:37:13.0	NA12878	C322	4	SL-XED
2014-04-25 07:07:44.0	NA12878	C1688	2	SL-HBV
2014-04-25 07:07:44.0	NA12878	C1688	2	SL-HDF
2014-04-30 22:15:11.0	NA12878	C661	3	SL-HAW
2014-05-13 17:25:47.0	NA12878	C1700	3	SL-HEG
2014-05-13 19:26:34.0	NA12878	C1699	3	SL-HEG
2014-05-16 19:35:44.0	NA12878	C1705	2	SL-HBV
2014-05-16 19:35:44.0	NA12878	C1705	2	SL-HDH
2014-05-18 01:17:05.0	NA12878	C1704	2	SL-HAA
2014-05-18 01:17:05.0	NA12878	C1704	2	SL-HBV
2014-05-18 01:17:05.0	NA12878	C1704	2	SL-HBW
2014-05-18 01:17:05.0	NA12878	C1704	2	SL-HDH
2014-10-09 19:37:05.0	NA12878	C1811	4	SL-HDD
2014-10-09 19:37:05.0	NA12878	C1811	4	SL-HDE
